File,H:\test-moldex\Assignment-ABS-SINKRAL-F332\Analysis\Run01\Assignment-ABS-SINKRAL-F33201_CSHistory.csv
Title,Power Supply History Record
Time[sec],CC 1 Temperature(oC),Ctrl SN(0), ,CC 2 Temperature(oC),Ctrl SN(0), ,CC 3 Temperature(oC),Ctrl SN(0), ,CC 4 Temperature(oC),Ctrl SN(0), ,CC 5 Temperature(oC),Ctrl SN(0), ,CC 6 Temperature(oC),Ctrl SN(0), ,CC 7 Temperature(oC),Ctrl SN(0), ,CC 8 Temperature(oC),Ctrl SN(0), 
84.045155,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
84.045509,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
84.045863,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
84.046217,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
84.046571,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
84.046924,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
84.047278,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
84.047632,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
84.048057,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
84.048481,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
84.048906,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
84.049331,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
84.049755,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
84.050180,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
84.050604,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
84.051029,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
84.051538,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
84.052048,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
84.052557,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
84.053067,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
84.053577,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
84.054086,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
84.054596,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
84.055105,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
84.055615,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
84.056124,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
84.056634,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
84.057245,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
84.057856,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
84.058468,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
84.059079,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
84.059813,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
84.060547,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
84.061280,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
84.062014,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
84.062748,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
84.063482,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
84.064215,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
84.064949,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
84.065683,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
84.066416,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
84.067150,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
84.067884,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
84.068617,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
84.069351,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
84.070085,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
84.070819,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
84.071552,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
84.072286,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
84.073020,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
84.073753,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
84.074487,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
84.075221,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
84.075955,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
84.076688,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
84.077422,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
84.078156,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
84.078889,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
84.079623,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
84.080357,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
84.081090,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
84.081824,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
84.082558,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
84.083292,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
84.084025,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
84.084759,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
84.085493,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
84.086226,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
84.086960,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
84.087694,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
84.088427,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
84.089161,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
84.089895,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
84.090629,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
84.091509,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
84.092389,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
84.093270,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
84.094150,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
84.095031,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
84.095911,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
84.096968,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
84.098236,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
84.099757,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
84.101278,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
84.103104,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
84.104930,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
84.107121,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
84.109312,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
84.111502,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
84.113693,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
84.115884,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
84.118075,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
84.120266,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
84.122457,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
84.124647,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
84.126838,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
84.129029,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
84.131220,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
84.133411,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
84.135601,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
84.137792,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
84.139983,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
84.142174,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
84.144365,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
84.146556,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
84.148746,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
84.150937,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
84.153128,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
84.155319,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
84.157510,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
84.159701,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
84.161891,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
84.164082,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
84.166273,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
84.168464,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
84.170655,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
84.172846,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
84.175036,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
84.177227,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
84.179418,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
84.181609,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
84.183800,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
84.185991,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
84.188181,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
84.190372,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
84.192563,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
84.194754,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
84.196945,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
84.199136,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
84.201326,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
84.203517,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
84.205708,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
84.207899,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
84.210090,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
84.212281,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
84.214471,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
84.216662,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
84.218853,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
84.221044,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
84.223235,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
84.225426,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
84.227616,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
84.229807,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
84.231998,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
84.234189,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
84.236380,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
84.238571,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
84.240761,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
84.242952,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
84.245143,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
84.247772,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
84.250401,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
84.253030,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
84.255659,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
84.258288,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
84.260917,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
84.263546,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
84.266175,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
84.268804,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
84.271433,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
84.273536,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
