File,H:\github\cs-ntnu\cs-ntnu\ntnu-dtu\5-semester-dtu-exchange\digitalmanufacturing-industry4.0\module-06\moldex3d-simulation\Digital Manufacturing 1\Analysis\Run01\Digital Manufacturing 101_CSHistory.csv
Title,Power Supply History Record
Time[sec],CC 1 Temperature(oC),Ctrl SN(0), ,CC 2 Temperature(oC),Ctrl SN(0), ,CC 3 Temperature(oC),Ctrl SN(0), ,CC 4 Temperature(oC),Ctrl SN(0), ,CC 5 Temperature(oC),Ctrl SN(0), ,CC 6 Temperature(oC),Ctrl SN(0), ,CC 7 Temperature(oC),Ctrl SN(0), ,CC 8 Temperature(oC),Ctrl SN(0), 
7.190380,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, 
7.390380,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, 
7.590380,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, 
7.790380,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, 
7.990380,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, 
8.190380,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, 
8.366380,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, 
8.490284,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, 
8.599319,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, 
8.695270,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, 
8.779707,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, 
8.839151,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, 
8.894151,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, 
8.949151,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, 
9.004151,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, 
9.059151,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, 
9.114151,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, 
9.169151,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, 
9.197901,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, 
9.230964,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, 
9.268985,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, 
9.312711,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, 
9.362995,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, 
9.418307,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, 
9.479150,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, 
9.546078,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, 
9.619699,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, 
9.700682,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, 
9.789763,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, 
9.887752,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, 
9.995540,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, 
10.114107,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, 
10.244531,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, 
10.387996,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, 
10.545809,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, 
10.719403,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, 
10.910356,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, 
11.110356,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, 
11.310356,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, 
11.510356,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, 
11.710356,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, 
11.910356,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, 
12.110356,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, 
12.310356,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, 
12.510356,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, 
12.710356,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, 
12.910356,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, 
13.110356,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, 
13.310356,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, 
13.510356,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, 
13.710356,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, 
13.910356,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, 
14.110356,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, 
14.310356,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, 
14.510356,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, 
14.710356,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, 
14.910356,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, 
15.110356,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, 
15.310356,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, 
15.510356,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, 
15.710356,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, 
15.910356,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, 
16.110356,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, 
16.310356,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, 
16.510356,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, 
16.710356,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, 
16.910356,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, 
17.110356,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, 
17.310356,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, 
17.510356,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, 
17.710356,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, 
17.910356,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, 
18.110356,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, 
18.310356,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, 
18.510356,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, 
18.710356,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, 
18.910356,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, 
19.110356,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, 
19.310356,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, 
19.510356,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, 
19.710356,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, 
19.910356,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, 
20.110356,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, 
20.310356,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, 
20.510356,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, 
20.710356,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, 
20.910356,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, 
21.110356,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, 
21.310356,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, 
21.510356,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, 
21.710356,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, 
21.910356,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, 
21.914861,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, 
21.923872,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, 
21.941894,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, 
21.977937,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, 
22.050024,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, 
22.194197,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, 
22.482543,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, 
23.059235,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, 
24.059235,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, 
25.059235,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, 
26.059235,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, 
27.059235,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, 
27.902166,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, 
27.903428,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, 
27.904943,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, 
27.906760,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, 
27.908941,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, 
27.911558,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, 
27.914698,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, 
27.918467,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, 
27.922989,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, 
27.928416,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, 
27.933842,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, 
27.938183,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, 
27.941656,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, 
27.944435,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, 
27.947213,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, 
27.949436,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, 
27.951214,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, 
27.952637,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, 
27.953775,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, 
27.954685,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, 
27.955414,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, 
27.956142,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, 
27.956725,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, 
27.957191,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, 
27.957564,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, 
27.957862,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, 
27.958101,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, 
27.958292,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, 
27.958482,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, 
27.958673,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, 
27.958864,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, 
27.959055,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, 
27.959246,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, 
27.959475,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, 
27.959750,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, 
27.960025,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, 
27.960355,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, 
27.960685,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, 
27.961015,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, 
27.961411,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, 
27.961886,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, 
27.962456,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, 
27.963026,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, 
27.963596,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, 
27.964166,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, 
27.964737,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, 
27.965307,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, 
27.965877,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, 
27.966447,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, 
27.967017,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, 
27.967587,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, 
27.968157,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, 
27.968727,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, 
27.969298,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, 
27.969868,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, 
27.970438,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, ,40.00,0.00, 
